== Title: Sales Figures for year: 2023 == 



== 2023: Sales Break out by company == 

| company                                                                |   sales_count |   sales_amount |   rank by amount |   rank by count |
|:-----------------------------------------------------------------------|--------------:|---------------:|-----------------:|----------------:|
| Texas Va Mortgage                                                      |          4790 |         659533 |                1 |               2 |
| Sound Wave Marketing                                                   |          5854 |         611656 |                2 |               1 |
| K-Point Internet Solutions                                             |          4692 |         601807 |                3 |               3 |
| Mundella Foods                                                         |          4006 |         480021 |                4 |               4 |
| Henties Juices                                                         |          2821 |         368060 |                5 |               5 |
| Straight Line Contracting Llc                                          |          2020 |         286610 |                6 |               6 |
| Busby Metals Limited                                                   |          1899 |         281302 |                7 |              14 |
| 2Connect Presentation Training                                         |          2016 |         276583 |                8 |               7 |
| Sitting Pretty Marketing                                               |          1952 |         267118 |                9 |              11 |
| Lewis Commercial General Contractors                                   |          1974 |         261867 |               10 |               9 |
| United Container Machinery Group Inc.                                  |          1953 |         255061 |               11 |              10 |
| Jasmine Sandler: Top Digital Marketing Consultant And Linkedin Trainer |          1920 |         254579 |               12 |              13 |
| Prosper Business Solutions                                             |          2002 |         250933 |               13 |               8 |
| Chuo Mitsui Investments                                                |          1938 |         246735 |               14 |              12 |

== 2023: Sales Break out by country == 

| country        |   sales_count |   sales_amount |   rank by amount |   rank by count |
|:---------------|--------------:|---------------:|-----------------:|----------------:|
| China          |         16565 |        2219211 |                1 |               2 |
| United States  |         17731 |        2182076 |                2 |               1 |
| Canada         |           915 |         123954 |                3 |               3 |
| Russia         |           724 |          91965 |                4 |               4 |
| United Kingdom |           635 |          87938 |                5 |               6 |
| France         |           688 |          76130 |                6 |               5 |
| Japan          |           464 |          55531 |                7 |               8 |
| South Korea    |           471 |          50501 |                8 |               7 |
| India          |           379 |          47414 |                9 |              10 |
| Spain          |           387 |          40543 |               10 |               9 |
| Brazil         |           272 |          35024 |               11 |              11 |
| Saudi Arabia   |           217 |          29836 |               12 |              12 |
| Switzerland    |           105 |          19186 |               13 |              13 |
| Sweden         |            62 |          11131 |               14 |              15 |
| Netherlands    |            69 |           8744 |               15 |              14 |
| Turkey         |            37 |           6166 |               16 |              18 |
| Mexico         |            44 |           5930 |               17 |              16 |
| Poland         |            33 |           5419 |               18 |              19 |
| Belgium        |            39 |           5168 |               19 |              17 |

== 2023: Sales Break out by item category == 

| item category             |   sales_count |   sales_amount |   rank by amount |   rank by count |
|:--------------------------|--------------:|---------------:|-----------------:|----------------:|
| drinkware                 |          4750 |         498262 |                1 |               1 |
| kitchen accessories       |          3532 |         432809 |                2 |               2 |
| bedding sets & components |          2882 |         429948 |                3 |               3 |
| casual & dress shoes      |          2536 |         324979 |                4 |               4 |
| sportswear                |          2259 |         320711 |                5 |               5 |
| pants                     |          2044 |         284121 |                6 |               7 |
